"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","autonomy_1","harm_1","die_1","exploit_1","deteriorate_1","being_harmed_1","well_being_1","comp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","workerID","hitID","assignmentId","AI_type"
"2025-01-27 08:04:50","2025-01-27 08:06:49","0","Anonymized","100","118","1","2025-01-27 08:06:49","R_5tXoTfCNDv1vXSp","","","","","Anonymized","Anonymized","anonymous","EN","1","61548e103213611528722709","2","5","49","56","63","40","60","58","37","1","1","","2","","26","4","","","","","control"
"2025-01-27 08:03:57","2025-01-27 08:06:56","0","Anonymized","100","178","1","2025-01-27 08:06:57","R_3uhP7KA7h1EIYEN","","","","","Anonymized","Anonymized","anonymous","EN","1","65ff0f25be498d4a99159934","2","5","11","63","67","40","58","19","15","1","2","","3","","27","4","","","","","control"
"2025-01-27 08:05:27","2025-01-27 08:07:10","0","Anonymized","100","103","1","2025-01-27 08:07:11","R_32y8e5WxNkmxY9X","","","","","Anonymized","Anonymized","anonymous","EN","1","5e2c972a7d97642ba0a357c6","2","5","10","55","63","35","27","26","10","2","2","","3","","51","4","","","","","aging"
"2025-01-27 08:05:49","2025-01-27 08:07:42","0","Anonymized","100","112","1","2025-01-27 08:07:43","R_3DNWe5Odt5kVJgo","","","","","Anonymized","Anonymized","anonymous","EN","1","6015fe4f86fe247906d2fb4c","2","5","39","81","65","61","43","54","42","2","2","","3","","49","4","","","","","mines"
"2025-01-27 08:01:24","2025-01-27 08:07:51","0","Anonymized","100","387","1","2025-01-27 08:07:52","R_53rO97DBbSeaC9b","","","","","Anonymized","Anonymized","anonymous","EN","1","5a1980eb5d06850001b00d84","2","5","16","65","71","45","35","54","18","3","2","","2","","34","4","","","","","mines"
"2025-01-27 08:05:36","2025-01-27 08:08:03","0","Anonymized","100","147","1","2025-01-27 08:08:04","R_5EEM7WduFbVTrpa","","","","","Anonymized","Anonymized","anonymous","EN","1","60e3cb01a5a92b6e1fc43ed5","2","5","33","71","24","29","32","68","78","1","1","","3","","26","1","","","","","control"
"2025-01-27 08:04:31","2025-01-27 08:08:24","0","Anonymized","100","233","1","2025-01-27 08:08:25","R_17HyT7PcYaQgvuR","","","","","Anonymized","Anonymized","anonymous","EN","1","65ff67c31641a4be4c903b68","2","5","10","10","10","10","40","20","10","3","2","","3","","34","4","","","","","mines"
"2025-01-27 07:53:58","2025-01-27 08:08:25","0","Anonymized","100","867","1","2025-01-27 08:08:25","R_1B24SSqQHC5tZxT","","","","","Anonymized","Anonymized","anonymous","EN","1","63d148b2255821a940922c1a","2","5","37","51","0","48","49","50","50","1","1","","3","","44","5","","","","","mines"
"2025-01-27 08:06:05","2025-01-27 08:08:30","0","Anonymized","100","145","1","2025-01-27 08:08:31","R_6HqpWN3LALpnkeo","","","","","Anonymized","Anonymized","anonymous","EN","1","5f1319143fdcd700091a41d4","2","5","50","50","50","50","21","21","20","2","2","","3","","35","4","","","","","aging"
"2025-01-27 08:06:54","2025-01-27 08:08:32","0","Anonymized","100","98","1","2025-01-27 08:08:33","R_6lfBnaRUOrznHDX","","","","","Anonymized","Anonymized","anonymous","EN","1","5cf7df5a8e098100184cbf43","2","5","11","10","40","12","37","61","33","3","1","","3","","33","5","","","","","mines"
"2025-01-27 08:06:55","2025-01-27 08:08:43","0","Anonymized","100","107","1","2025-01-27 08:08:44","R_3fZ9nidp9Qu9Jx7","","","","","Anonymized","Anonymized","anonymous","EN","1","64c2bb6ce9c40ddb6650e63e","2","5","100","100","0","100","100","100","100","1","1","","1","","54","4","","","","","control"
"2025-01-27 08:06:52","2025-01-27 08:09:00","0","Anonymized","100","128","1","2025-01-27 08:09:01","R_7sjOjyPUv1zQhaX","","","","","Anonymized","Anonymized","anonymous","EN","1","65f07a7446073902ed31d06d","2","5","59","65","71","63","62","64","39","2","2","","3","","50","4","","","","","control"
"2025-01-27 08:05:59","2025-01-27 08:09:10","0","Anonymized","100","191","1","2025-01-27 08:09:11","R_3LveANggN21cWkL","","","","","Anonymized","Anonymized","anonymous","EN","1","614227ca2722b36a2e6a593b","2","5","0","61","61","0","0","71","0","3","2","","1","","47","5","","","","","mines"
"2025-01-27 08:07:02","2025-01-27 08:09:13","0","Anonymized","100","131","1","2025-01-27 08:09:13","R_53nu2qcOpP6VBPH","","","","","Anonymized","Anonymized","anonymous","EN","1","6362933cc15f7c71629efee1","2","5","45","100","0","40","55","50","40","2","2","","3","","38","3","","","","","aging"
"2025-01-27 08:07:34","2025-01-27 08:09:20","0","Anonymized","100","106","1","2025-01-27 08:09:21","R_54qtt7X2NkVjwlv","","","","","Anonymized","Anonymized","anonymous","EN","1","5ac440da9534ba0001c736da","2","5","0","20","5","0","0","55","10","2","1","","3","","43","2","","","","","aging"
"2025-01-27 08:06:12","2025-01-27 08:09:32","0","Anonymized","100","200","1","2025-01-27 08:09:33","R_5D5krT7GXHZAuh1","","","","","Anonymized","Anonymized","anonymous","EN","1","665738965d37cff4340330e5","2","5","30","55","49","39","61","56","57","3","1","","3","","39","5","","","","","mines"
"2025-01-27 08:07:55","2025-01-27 08:09:35","0","Anonymized","100","99","1","2025-01-27 08:09:35","R_7c1vJrn6sPRP1MT","","","","","Anonymized","Anonymized","anonymous","EN","1","5f9c7e5d71894b1356ebaccf","2","5","35","36","39","26","61","68","57","1","2","","3","","24","4","","","","","control"
"2025-01-27 08:06:16","2025-01-27 08:09:41","0","Anonymized","100","205","1","2025-01-27 08:09:42","R_74hZ4sLore5WlQ9","","","","","Anonymized","Anonymized","anonymous","EN","1","5f4c4b277200c9868db9d43f","2","5","78","70","57","71","91","86","82","2","1","","5","","32","1","","","","","aging"
"2025-01-27 08:07:35","2025-01-27 08:09:50","0","Anonymized","100","134","1","2025-01-27 08:09:50","R_3Zwg75mvWMIXPfX","","","","","Anonymized","Anonymized","anonymous","EN","1","65417cf270afd2731d6baf38","2","5","100","100","90","90","10","10","20","3","2","","3","","47","4","","","","","mines"
"2025-01-27 08:06:47","2025-01-27 08:09:50","0","Anonymized","100","183","1","2025-01-27 08:09:51","R_7Y642xV44eQiICl","","","","","Anonymized","Anonymized","anonymous","EN","1","6516f5e83d2a0a005a56d55a","2","5","55","91","0","47","59","67","62","2","2","","2","","49","4","","","","","aging"
"2025-01-27 08:07:07","2025-01-27 08:09:52","0","Anonymized","100","165","1","2025-01-27 08:09:53","R_3qyXbvpQsMppylo","","","","","Anonymized","Anonymized","anonymous","EN","1","6164674aee2f6131757520fe","2","5","9","40","29","29","29","61","30","3","2","","3","","66","4","","","","","mines"
"2025-01-27 08:07:28","2025-01-27 08:10:01","0","Anonymized","100","152","1","2025-01-27 08:10:01","R_7lmBytZCpgk2upZ","","","","","Anonymized","Anonymized","anonymous","EN","1","66310bdf15d4ae07f1daf351","2","5","0","100","70","50","0","0","0","1","1","","5","","43","3","","","","","control"
"2025-01-27 08:00:16","2025-01-27 08:10:09","0","Anonymized","100","592","1","2025-01-27 08:10:09","R_1LLm92RVyc6yyFU","","","","","Anonymized","Anonymized","anonymous","EN","1","63b7d7a4ab0b515649d4f4de","2","5","80","71","92","51","71","81","31","2","2","","3","","54","3","","","","","aging"
"2025-01-27 08:08:04","2025-01-27 08:10:12","0","Anonymized","100","127","1","2025-01-27 08:10:12","R_5fe9BtBikzBvRob","","","","","Anonymized","Anonymized","anonymous","EN","1","5f7a28b8bedcf2112ebd1289","2","5","0","0","0","0","0","0","0","3","2","","3","","39","4","","","","","mines"
"2025-01-27 08:08:02","2025-01-27 08:10:12","0","Anonymized","100","130","1","2025-01-27 08:10:14","R_3e8ZlJkPBV4ObXz","","","","","Anonymized","Anonymized","anonymous","EN","1","5e28556d0a328c022e11f058","2","5","50","75","50","27","74","65","64","1","2","","3","","38","4","","","","","control"
"2025-01-27 08:08:26","2025-01-27 08:10:16","0","Anonymized","100","110","1","2025-01-27 08:10:17","R_5rx82LTRUXgMjit","","","","","Anonymized","Anonymized","anonymous","EN","1","5d18ee5d6be726001a39d1d5","2","5","10","15","11","63","61","64","8","3","1","","3","","52","5","","","","","mines"
"2025-01-27 08:07:23","2025-01-27 08:10:19","0","Anonymized","100","176","1","2025-01-27 08:10:20","R_56BcrLvhy2SOJhL","","","","","Anonymized","Anonymized","anonymous","EN","1","649d809191fa2e4b6e84c69e","2","5","57","39","15","46","25","48","32","3","2","","3","","29","3","","","","","mines"
"2025-01-27 08:06:26","2025-01-27 08:10:29","0","Anonymized","100","243","1","2025-01-27 08:10:29","R_6rVyfEKTbSuaF0J","","","","","Anonymized","Anonymized","anonymous","EN","1","5f920aa80a785011ef6906e3","2","5","100","100","100","100","12","83","56","1","1","","3","","35","2","","","","","control"
"2025-01-27 08:07:51","2025-01-27 08:10:43","0","Anonymized","100","171","1","2025-01-27 08:10:43","R_5KdUhgon9MZhm7W","","","","","Anonymized","Anonymized","anonymous","EN","1","607ddc576718114dea38841c","2","5","50","61","50","50","83","85","71","2","2","","3","","60","4","","","","","aging"
"2025-01-27 08:07:39","2025-01-27 08:10:57","0","Anonymized","100","198","1","2025-01-27 08:10:57","R_3M6reEIvExozurf","","","","","Anonymized","Anonymized","anonymous","EN","1","66045b647f4267ac6b16f125","2","5","40","60","55","30","50","70","60","2","2","","5","","51","4","","","","","aging"
"2025-01-27 08:08:17","2025-01-27 08:11:01","0","Anonymized","100","163","1","2025-01-27 08:11:01","R_7F2TR7lFa81z41L","","","","","Anonymized","Anonymized","anonymous","EN","1","5ea25b82a46065174c689daa","2","5","57","55","40","49","39","43","61","2","1","","3","","54","1","","","","","aging"
"2025-01-27 08:08:02","2025-01-27 08:11:09","0","Anonymized","100","187","1","2025-01-27 08:11:10","R_7MATEfwBBj4HeEk","","","","","Anonymized","Anonymized","anonymous","EN","1","6123d102b713b8a947fd2eb2","2","5","15","50","25","25","34","55","50","1","1","","3","","52","5","","","","","control"
"2025-01-27 08:08:57","2025-01-27 08:11:11","0","Anonymized","100","134","1","2025-01-27 08:11:12","R_1nNV31cNHITnZY6","","","","","Anonymized","Anonymized","anonymous","EN","1","5b0c4e2a641b1200010ee2d4","2","5","41","63","40","40","40","40","39","2","1","","3","","60","3","","","","","aging"
"2025-01-27 08:09:16","2025-01-27 08:11:20","0","Anonymized","100","123","1","2025-01-27 08:11:20","R_7ilk12ATKH0ZToG","","","","","Anonymized","Anonymized","anonymous","EN","1","5d851419d126db0001cf0396","2","5","55","90","55","70","91","90","90","2","2","","3","","45","4","","","","","aging"
"2025-01-27 08:08:28","2025-01-27 08:11:20","0","Anonymized","100","172","1","2025-01-27 08:11:20","R_5cXHFS7SC21Ls44","","","","","Anonymized","Anonymized","anonymous","EN","1","58578946c41fd90001434680","2","5","71","81","50","75","20","60","19","1","1","","3","","69","3","","","","","control"
"2025-01-27 08:09:05","2025-01-27 08:11:24","0","Anonymized","100","139","1","2025-01-27 08:11:25","R_69sS7TgKGOguaB7","","","","","Anonymized","Anonymized","anonymous","EN","1","6150f3191250f2a12a607e82","2","5","35","50","35","55","80","55","30","1","2","","3","","66","4","","","","","control"
"2025-01-27 08:07:25","2025-01-27 08:11:27","0","Anonymized","100","242","1","2025-01-27 08:11:28","R_5dSxwdWroz6vF3k","","","","","Anonymized","Anonymized","anonymous","EN","1","60cbb3a438a8a5ef8d42ee21","2","5","78","84","82","75","82","79","80","3","2","","1","","44","1","","","","","mines"
"2025-01-27 08:09:12","2025-01-27 08:11:29","0","Anonymized","100","137","1","2025-01-27 08:11:30","R_5mUk3UAXFADsNjT","","","","","Anonymized","Anonymized","anonymous","EN","1","660e26b875ba51338b7c7042","2","5","38","70","53","28","84","80","42","2","1","","3","","42","5","","","","","aging"
"2025-01-27 08:09:42","2025-01-27 08:11:30","0","Anonymized","100","108","1","2025-01-27 08:11:31","R_3I6NdLgGnSyv5jI","","","","","Anonymized","Anonymized","anonymous","EN","1","59ff47d47ecfc50001be0555","2","5","0","50","0","0","100","100","0","1","1","","3","","44","5","","","","","control"
"2025-01-27 08:08:59","2025-01-27 08:11:40","0","Anonymized","100","160","1","2025-01-27 08:11:40","R_5fwMfScnx7Ujs1r","","","","","Anonymized","Anonymized","anonymous","EN","1","62e05742fafd80b3f0c2e20b","2","5","51","55","50","50","34","62","60","1","1","","1","","24","3","","","","","aging"
"2025-01-27 08:08:52","2025-01-27 08:11:56","0","Anonymized","100","184","1","2025-01-27 08:11:57","R_31AEhTbzAoraftq","","","","","Anonymized","Anonymized","anonymous","EN","1","6108bae61196a3bd6fc3a24b","2","5","0","40","40","0","0","0","0","3","2","","3","","29","5","","","","","mines"
"2025-01-27 08:09:11","2025-01-27 08:12:08","0","Anonymized","100","177","1","2025-01-27 08:12:09","R_5R31wou94GbV4OW","","","","","Anonymized","Anonymized","anonymous","EN","1","663d2c4ec6e0b969b7552ac4","2","5","3","50","9","2","50","50","50","3","1","","3","","40","4","","","","","mines"
"2025-01-27 08:10:01","2025-01-27 08:12:09","0","Anonymized","100","128","1","2025-01-27 08:12:10","R_50k7rP26qqtfLi8","","","","","Anonymized","Anonymized","anonymous","EN","1","65dbdab205fde4fe1981e5ae","2","5","85","90","70","80","70","85","70","1","1","","2","","34","5","","","","","control"
"2025-01-27 08:09:33","2025-01-27 08:12:20","0","Anonymized","100","166","1","2025-01-27 08:12:20","R_6pf1Rotewq1GXK1","","","","","Anonymized","Anonymized","anonymous","EN","1","5ca8ffbec942ab0016cfe9d2","2","5","0","0","0","0","4","3","3","3","1","","3","","52","4","","","","","mines"
"2025-01-27 08:10:37","2025-01-27 08:12:31","0","Anonymized","100","113","1","2025-01-27 08:12:31","R_32R2M3jTxS1daow","","","","","Anonymized","Anonymized","anonymous","EN","1","5bc0981274e76c00019e94cd","2","5","0","100","50","50","0","0","0","3","1","","3","","45","2","","","","","mines"
"2025-01-27 08:10:20","2025-01-27 08:12:37","0","Anonymized","100","137","1","2025-01-27 08:12:38","R_5GfaZBP5zYUkq8P","","","","","Anonymized","Anonymized","anonymous","EN","1","63f265ed3f8f2a159b5c793b","2","5","91","100","100","92","70","81","75","2","1","","3","","57","2","","","","","aging"
"2025-01-27 08:08:16","2025-01-27 08:12:41","0","Anonymized","100","264","1","2025-01-27 08:12:41","R_3M3AH3xrj50vwBK","","","","","Anonymized","Anonymized","anonymous","EN","1","5edceace34669404354ab615","2","5","0","80","80","0","50","0","0","3","2","","3","","49","2","","","","","mines"
"2025-01-27 08:10:14","2025-01-27 08:12:42","0","Anonymized","100","148","1","2025-01-27 08:12:43","R_7EM0oA1Kq4IJGU1","","","","","Anonymized","Anonymized","anonymous","EN","1","60a542a97a13645dea5ea153","2","5","30","60","30","30","70","70","70","2","1","","3","","42","5","","","","","aging"
"2025-01-27 08:07:31","2025-01-27 08:12:43","0","Anonymized","100","311","1","2025-01-27 08:12:44","R_3ElSUG6qJruWHOx","","","","","Anonymized","Anonymized","anonymous","EN","1","6160e0e3a8156e01fe3e95a6","2","5","64","100","60","57","71","80","41","1","2","","2","","30","4","","","","","control"
"2025-01-27 08:10:48","2025-01-27 08:12:47","0","Anonymized","100","118","1","2025-01-27 08:12:47","R_1NfRloreAPLGKmW","","","","","Anonymized","Anonymized","anonymous","EN","1","57b5e8f7cb26bb0001b74c34","2","5","50","30","30","10","50","50","40","3","2","","3","","27","4","","","","","mines"
"2025-01-27 08:10:13","2025-01-27 08:13:07","0","Anonymized","100","173","1","2025-01-27 08:13:08","R_71Ftc3AIpH5Rw6l","","","","","Anonymized","Anonymized","anonymous","EN","1","662ad9c7673f1b65868e47de","2","5","81","90","83","83","61","50","30","1","2","","4","","33","4","","","","","control"
"2025-01-27 08:10:40","2025-01-27 08:13:15","0","Anonymized","100","155","1","2025-01-27 08:13:16","R_7LcADNnWyihoAVc","","","","","Anonymized","Anonymized","anonymous","EN","1","5997b3f8d0bcd10001dd902a","2","5","66","72","63","69","72","30","70","1","1","","1","","52","3","","","","","aging"
"2025-01-27 08:09:21","2025-01-27 08:13:31","0","Anonymized","100","249","1","2025-01-27 08:13:31","R_7fiJBXPZRQFfgsK","","","","","Anonymized","Anonymized","anonymous","EN","1","642b2d8a7b84306d49e2f4b0","2","5","0","0","0","50","0","50","0","2","2","","3","","41","1","","","","","aging"
"2025-01-27 08:11:41","2025-01-27 08:13:31","0","Anonymized","100","110","1","2025-01-27 08:13:32","R_3YK97NW7C88vtq4","","","","","Anonymized","Anonymized","anonymous","EN","1","629439a937420f11690a089a","2","5","39","65","61","54","51","50","46","2","1","","3","","44","2","","","","","control"
"2025-01-27 08:11:43","2025-01-27 08:13:43","0","Anonymized","100","119","1","2025-01-27 08:13:43","R_2B9aUhqvL59IHNT","","","","","Anonymized","Anonymized","anonymous","EN","1","61086dd335b5043ec71b99b5","2","5","53","45","52","51","54","46","53","1","2","","3","","30","5","","","","","mines"
"2025-01-27 08:10:41","2025-01-27 08:14:10","0","Anonymized","100","208","1","2025-01-27 08:14:10","R_3C85c8nsHaKsagv","","","","","Anonymized","Anonymized","anonymous","EN","1","5ee2e7bf21501a83d55642cd","2","5","0","0","0","50","50","50","50","1","2","","3","","58","8","AA","","","","control"
