"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","prolific_id","att_1","att_2","comp","text_explain","q1","q2","q3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","PROLIFIC_PID","Group"
"2024-04-17 13:14:25","2024-04-17 13:15:56","IP Address","Anonymized","100","90","True","2024-04-17 13:15:56","R_1etaUThshSPnsJU","","","","","Anonymized","Anonymized","anonymous","EN","I agree","58c3a8c1b101a70001293790","Paul","Purple","You were asked to watch a video","female robot nodding head as if in acknowledgement","surprise at seeing a robot","no","Yes","Female","","Asian","","58","Some College","","58c3a8c1b101a70001293790","Video1"
"2024-04-17 13:13:53","2024-04-17 13:15:57","IP Address","Anonymized","100","124","True","2024-04-17 13:15:57","R_1cV8LwGK5sM975n","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5eb17c08661fe627d8483fc1","Paul","Purple","You were asked to watch a video","An animatronic man blinked and moved his head back and forth.","I felt slightly uneasy as it had a slight uncanny valley feel to it but overall was impressive craftsmanship.","I did not notice anything unusal or inconsistent about the video.","Yes","Female","","White or European","","31","Some College","","5eb17c08661fe627d8483fc1","Video5"
"2024-04-17 13:13:13","2024-04-17 13:15:58","IP Address","Anonymized","100","165","True","2024-04-17 13:15:59","R_7smGTF8GNkWqpDn","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5eae37af3ac6885048af8db3","Paul","Purple","You were asked to watch a video","It was a man sitting in a chair and speaking.","It seemed like a pretty standard older video.","The lips seemed to move a little funny to me, but I'm not too sure.","No","Male","","White or European","","26","Other (please specify)","Associates","5eae37af3ac6885048af8db3","Video3"
"2024-04-17 13:10:29","2024-04-17 13:16:00","IP Address","Anonymized","100","330","True","2024-04-17 13:16:00","R_3khAwDKrlnf2KkB","","","","","Anonymized","Anonymized","anonymous","EN","I agree","650daeaffd6cc5fa80c2c8dc","Paul","Purple","You were asked to watch a video","a woman on a stand similar to something, shaking her head confirming something","none","no","No","Male","","White or European","","30","College Graduate (4 year)","","650daeaffd6cc5fa80c2c8dc","Video1"
"2024-04-17 13:14:30","2024-04-17 13:16:04","IP Address","Anonymized","100","93","True","2024-04-17 13:16:04","R_25v0NLcVWKHpGQp","","","","","Anonymized","Anonymized","anonymous","EN","I agree","64145d019e20e38b58b208c1","Paul","Purple","You were asked to watch a video","A robot like man moved in different directions ","I am pretty sure it was a robot ","The video seemed to go by quickly ","Yes","Female","","White or European","","31","Vocational/Technical School (2 year)","","64145d019e20e38b58b208c1","Video2"
"2024-04-17 13:14:41","2024-04-17 13:16:07","IP Address","Anonymized","100","85","True","2024-04-17 13:16:07","R_34NMoz58GEwDAXy","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d59d1c4f6a63300198681e8","Paul","Purple","You were asked to watch a video","A man looked like he was blinking","He looked very uncomfortable and it made me uncomfortable.","He looked like he may be a robot or no-human, perhaps AI created","Yes","Female","","White or European","","47","Some College","","5d59d1c4f6a63300198681e8","Video4"
"2024-04-17 13:08:17","2024-04-17 13:16:08","IP Address","Anonymized","100","470","True","2024-04-17 13:16:08","R_73xTzfRq09oef5v","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6503053510ece4811c9e5811","Paul","Green","You were asked to watch a video","Guy was talking and a robot was looking around","What year was this filmed? The quality looks like 360p","No","Yes","Female","","Hispanic or Latino","","35","College Graduate (4 year)","","6503053510ece4811c9e5811","Video6"
"2024-04-17 13:14:12","2024-04-17 13:16:13","IP Address","Anonymized","100","121","True","2024-04-17 13:16:13","R_5af9rRuh00eAK2X","","","","","Anonymized","Anonymized","anonymous","EN","I agree","603032b2b88b07e8aceb10c4","Paul","Purple","You were asked to watch a video","A guy was talking and what looked to be a young girl, maybe Ai was standing there looking around next to him","It was weird ","The girl in the video looked fake","Yes","Female","","Mixed","","31","Masters Degree (MS)","","603032b2b88b07e8aceb10c4","Video6"
"2024-04-17 13:13:12","2024-04-17 13:16:16","IP Address","Anonymized","100","184","True","2024-04-17 13:16:17","R_6BXs5DB3jDzqdY5","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63ed3c71811f2a4a5e54bd75","Paul","Purple","You were asked to watch a video","the person nodded their head several times as if in a conversation","looked like a construct or an animation","no i did not, other than what I said before about looking non human","Yes","Male","","White or European","","52","High School or Equivalent","","63ed3c71811f2a4a5e54bd75","Video1"
"2024-04-17 13:14:28","2024-04-17 13:16:20","IP Address","Anonymized","100","112","True","2024-04-17 13:16:21","R_13gxAPNkAJXpYkH","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5f405adcda0ade19c87826bd","Paul","Purple","You were asked to watch a video","An old man was dazedly looking around and blinking","The man seemed confused.  The man also seemed to be not real - like AI generated or a cartoon","He didn't seem like a real person","Yes","Female","","White or European","","34","Professional Degree (MD, JD, etc.)","","5f405adcda0ade19c87826bd","Video5"
"2024-04-17 13:14:19","2024-04-17 13:16:25","IP Address","Anonymized","100","125","True","2024-04-17 13:16:25","R_73Cl2CE4YvGQsQb","","","","","Anonymized","Anonymized","anonymous","EN","I agree","599da50e17c03c000151b18b","Paul","Purple","You were asked to watch a video","An older man moved his head.","Not quite real. ","Not sure if the shaky movements were meant to look natural.","No","Female","","White or European","","46","Other (please specify)","AS","599da50e17c03c000151b18b","Video5"
"2024-04-17 13:14:54","2024-04-17 13:16:27","IP Address","Anonymized","100","92","True","2024-04-17 13:16:27","R_3DkCxWnYPBGGkjb","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5de7ccc24b7cf973d7b05bfb","Paul","Purple","You were asked to watch a video","A man with gray hair is looking very attentively at something. Almost seems agitated.","The man in the video seem potentially agitated.","I found the intense staring a bit unusual.","No","Male","","White or European","","32","Some College","","5de7ccc24b7cf973d7b05bfb","Video4"
"2024-04-17 13:12:51","2024-04-17 13:16:28","IP Address","Anonymized","100","217","True","2024-04-17 13:16:29","R_6GxlZRXmdoBnal4","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5b342c9da2982a0001dd9f25","Paul","Purple","You were asked to watch a video","A man moved his head around and blinked","He looks unhappy","No","No","Male","","White or European","","61","College Graduate (4 year)","","5b342c9da2982a0001dd9f25","Video5"
"2024-04-17 13:14:56","2024-04-17 13:16:28","IP Address","Anonymized","100","92","True","2024-04-17 13:16:29","R_7pDlQ8cf7cP5Qi5","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60bd963ec2faadbbea88e674","Paul","Purple","You were asked to watch a video","A human-looking robot appeared to be speaking and moving its head.","The video was a bit creepy and had an ominous and chaotic feel to it.","At first, the robot looked like a human but I am confident it is a robot.","Yes","Female","","White or European","","30","Vocational/Technical School (2 year)","","60bd963ec2faadbbea88e674","Video3"
"2024-04-17 13:14:53","2024-04-17 13:16:28","IP Address","Anonymized","100","95","True","2024-04-17 13:16:29","R_13pcMbBMrGp8j8U","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60ff17ba6e3322d4453de316","Paul","Purple","You were asked to watch a video","There was a man with medium length hair speaking.","it was strange","seemed a little strange","No","Female","","White or European","","29","Masters Degree (MS)","","60ff17ba6e3322d4453de316","Video3"
"2024-04-17 13:13:53","2024-04-17 13:16:32","IP Address","Anonymized","100","159","True","2024-04-17 13:16:32","R_7k5oCridaD1X7IM","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c467385f608210001a4d8ee","Paul","Purple","You were asked to watch a video","A man was talking to the camera, while a lady beside him was looking around.","The lady looked fake and the guy talking was also possible fake.","The lady in the right looked fake, possibly cgi or a robot.","Yes","Male","","Mixed","","26","High School or Equivalent","","5c467385f608210001a4d8ee","Video6"
"2024-04-17 13:15:16","2024-04-17 13:16:37","IP Address","Anonymized","100","81","True","2024-04-17 13:16:38","R_2fKuz0U0Uy3VKj7","","","","","Anonymized","Anonymized","anonymous","EN","I agree","599180b8ad9ab80001a01dd5","Paul","Purple","You were asked to watch a video","a robotic woman showed robotic moves while trying to be humanlike","no","it was creepy","Yes","Male","","White or European","","40","Masters Degree (MS)","","599180b8ad9ab80001a01dd5","Video1"
"2024-04-17 13:14:29","2024-04-17 13:16:39","IP Address","Anonymized","100","129","True","2024-04-17 13:16:39","R_1OsgeRbtPIujnBD","","","","","Anonymized","Anonymized","anonymous","EN","I agree","58daceccf94de20001fbd84e","Paul","Purple","You were asked to watch a video","It looked like an Asian male robot moving his arms","The robot looked very human","The robot's movements were a bit eerie but that's all","Yes","Female","","White or European","","35","Some College","","58daceccf94de20001fbd84e","Video2"
"2024-04-17 13:15:05","2024-04-17 13:16:39","IP Address","Anonymized","100","94","True","2024-04-17 13:16:39","R_7wN5U3FQrN4jNTU","","","","","Anonymized","Anonymized","anonymous","EN","I agree","614e664d1657383cbf801e52","Paul","Purple","You were asked to watch a video","A man's face quivered","No, I was trying to figure out the context","It seemed a bit choppy and there was no sound","No","Male","","White or European","","39","College Graduate (4 year)","","614e664d1657383cbf801e52","Video5"
"2024-04-17 13:15:14","2024-04-17 13:16:40","IP Address","Anonymized","100","85","True","2024-04-17 13:16:40","R_588QyVAA3KedUd3","","","","","Anonymized","Anonymized","anonymous","EN","I agree","62bdadf07a2fd70b3257e791","Paul","Purple","You were asked to watch a video","a white man was looking to the side of the camera. ","I felt like it went by very fast. ","I was worried the sound wasn't working. ","No","Female","","White or European","","32","Masters Degree (MS)","","62bdadf07a2fd70b3257e791","Video4"
"2024-04-17 13:14:40","2024-04-17 13:16:41","IP Address","Anonymized","100","120","True","2024-04-17 13:16:41","R_3gb8jpfiKnmJblf","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5f87dcb62285ab2277e2d15e","Paul","Purple","You were asked to watch a video","Something that looked like a robot was talking with headphones on or something like that, I can't fully remember but it was somewhat strange.","It was a weird video.","Yeah the person looked fake, like some sort of AI.","Yes","Male","","White or European","","31","High School or Equivalent","","5f87dcb62285ab2277e2d15e","Video3"
"2024-04-17 13:15:52","2024-04-17 13:16:50","IP Address","Anonymized","100","57","True","2024-04-17 13:16:50","R_5U9Ed7sHB7hY4QF","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5cf3fb5b30eedd00156bbff7","Paul","Purple","You were asked to watch a video","A man was speaking and moving his arms.","I don't know what it was about.","No.","No","Female","","White or European","","32","Professional Degree (MD, JD, etc.)","","5cf3fb5b30eedd00156bbff7","Video2"
"2024-04-17 13:15:21","2024-04-17 13:16:50","IP Address","Anonymized","100","88","True","2024-04-17 13:16:50","R_3EB7FIdpjKU2dc6","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c43517c8fefb60001c447fe","Paul","Purple","You were asked to watch a video","A girl was nodding silently.","Not really.","There was no sound.","No","Other (please specify)","Non-binary","White or European","","40","Masters Degree (MS)","","5c43517c8fefb60001c447fe","Video1"
"2024-04-17 13:12:41","2024-04-17 13:16:57","IP Address","Anonymized","100","255","True","2024-04-17 13:16:58","R_5QROjxsMd59vaSG","","","","","Anonymized","Anonymized","anonymous","EN","I agree","614fa25e7b270922fc3e3b4a","Paul","Purple","You were asked to watch a video","it seemed like a asian worshipper among others ","no but it was quick","like i said it was fast and short","No","Female","","White or European","","54","Some College","","614fa25e7b270922fc3e3b4a","Video2"
"2024-04-17 13:14:49","2024-04-17 13:16:58","IP Address","Anonymized","100","129","True","2024-04-17 13:16:59","R_5yfoE4NnYmyRN5q","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e14ffee6f6c63b33cf77eb3","Paul","Purple","You were asked to watch a video","A man was talking and there was a woman that looked robtic","The lady looked strange","the lady did not look real","Yes","Female","","White or European","","44","College Graduate (4 year)","","5e14ffee6f6c63b33cf77eb3","Video6"
"2024-04-17 13:13:36","2024-04-17 13:17:01","IP Address","Anonymized","100","204","True","2024-04-17 13:17:02","R_3gSUYNsV21JMcoR","","","","","Anonymized","Anonymized","anonymous","EN","I agree","62e0d26335a07343b450194c","Paul","Purple","You were asked to watch a video","There was a girl in the video and she was nodding her head.","I wondered if it was going to be scary.","Maybe; there was no sound and she just kept nodding. It was either a glitch or she was agreeing.","No","Female","","Black or African American","","35","College Graduate (4 year)","","62e0d26335a07343b450194c","Video1"
"2024-04-17 13:11:16","2024-04-17 13:17:02","IP Address","Anonymized","100","345","True","2024-04-17 13:17:02","R_7ARXjTGhWhF1APL","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6175829c31cba7108908d548","Paul","Purple","You were asked to watch a video","An Asian man blinked his eyes several times while looking around.","The video was very short.","The video flashed several times.","Yes","Female","","Black or African American","","69","Some College","","6175829c31cba7108908d548","Video5"
"2024-04-17 13:15:51","2024-04-17 13:17:10","IP Address","Anonymized","100","79","True","2024-04-17 13:17:10","R_3DW3fygOWsZGPpD","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5f23b7f1c920f1000baef3b1","Paul","Purple","You were asked to watch a video","a man talking","no, it was very short","no","No","Male","","Mixed","","30","Some College","","5f23b7f1c920f1000baef3b1","Video2"
"2024-04-17 13:15:27","2024-04-17 13:17:18","IP Address","Anonymized","100","111","True","2024-04-17 13:17:19","R_7kXfGfF8rO3q7Jw","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6234fb9dc715e1b3a9007c7e","Paul","Green","You were asked to watch a video","There was a dude looking forward and blinking.  He possibly seemed distressed.  There was no sound.","Not really.  I guess I thought it was short and strange.","Only that there seemed to be no sound.","No","Male","","White or European","","41","College Graduate (4 year)","","6234fb9dc715e1b3a9007c7e","Video4"
"2024-04-17 13:14:37","2024-04-17 13:17:19","IP Address","Anonymized","100","161","True","2024-04-17 13:17:19","R_3Q4Rx0n4UNZQlDz","","","","","Anonymized","Anonymized","anonymous","EN","I agree","651b2af59b3f2e9958ed4ad8","Paul","Purple","You were asked to watch a video","the man was talking but i could not hear what he was saying and a young girl was next to him looked like a robot","n/a","not being able to hear and the young lady did not appear real","Yes","Female","","Black or African American","","46","College Graduate (4 year)","","651b2af59b3f2e9958ed4ad8","Video6"
"2024-04-17 13:15:21","2024-04-17 13:17:19","IP Address","Anonymized","100","117","True","2024-04-17 13:17:19","R_1n0JEV7f2Wu2ggw","","","","","Anonymized","Anonymized","anonymous","EN","I agree","59f38493da08940001d4e599","Paul","Purple","You were asked to watch a video","A man had his hands outstretched in front of him sort of moving back and forth.  The video only appears for a brief couple of seconds.","No","No","No","Female","","White or European","","60","Some College","","59f38493da08940001d4e599","Video2"
"2024-04-17 13:15:28","2024-04-17 13:17:24","IP Address","Anonymized","100","115","True","2024-04-17 13:17:24","R_1KpwUrE5cLEi0st","","","","","Anonymized","Anonymized","anonymous","EN","I agree","62ce01e10103af1a049c6b31","Paul","Purple","You were asked to watch a video","a robotic head with a likeness of an asian male moved creepily.","Quite disturbing.","Yes, it was not a human movement.","Yes","Male","","Asian","","27","College Graduate (4 year)","","62ce01e10103af1a049c6b31","Video3"
"2024-04-17 13:15:18","2024-04-17 13:17:24","IP Address","Anonymized","100","125","True","2024-04-17 13:17:24","R_2BtdIBgmgteCLx6","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d829da97f572900184a7cb1","John","Purple","You were asked to watch a video","A man was looking around.","No","No","No","Female","","Hispanic or Latino","","40","College Graduate (4 year)","","5d829da97f572900184a7cb1","Video5"
