"StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent-yes-no","Q1","Q2","s1","s2","s3","s4r","Q_URL","PROLIFIC_PID"
"2023-04-12 11:55:48","2023-04-12 11:56:50","0","100","62","1","2023-04-12 11:56:51","R_10ICZQYQALrJZGH",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f68c976410f260322dc1747&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f09fb1e8442b96143ad4","5f68c976410f260322dc1747"
"2023-04-12 11:55:49","2023-04-12 11:57:03","0","100","73","1","2023-04-12 11:57:03","R_0oZ0rd5Osc8CaPL",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","5","6","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d0293ea72094f49357ebe6&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f09c5b9e522fd2595640","63d0293ea72094f49357ebe6"
"2023-04-12 11:56:29","2023-04-12 11:57:14","0","100","45","1","2023-04-12 11:57:15","R_28XRYubadA7UzBs",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=56b10ae86399f9000ad8d987&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0c66cf971fff160d84d","56b10ae86399f9000ad8d987"
"2023-04-12 11:56:25","2023-04-12 11:57:25","0","100","59","1","2023-04-12 11:57:26","R_1robyjJmdegi1O6",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","7","6","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d75a081a54634000157ab92&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0c102593ff7a929f1c6","5d75a081a54634000157ab92"
"2023-04-12 11:57:17","2023-04-12 11:57:48","0","100","30","1","2023-04-12 11:57:48","R_OfZhFoKrQQQZZxT",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6286642579f3b7c4d3f863c4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0f7f611ea7fb6325c82","6286642579f3b7c4d3f863c4"
"2023-04-12 11:57:08","2023-04-12 11:57:52","0","100","43","1","2023-04-12 11:57:52","R_5ihpKVfKT1e0Be9",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=57d1d04593d4400001cdc0db&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0ed2c4269a66c400266","57d1d04593d4400001cdc0db"
"2023-04-12 11:57:17","2023-04-12 11:57:52","0","100","35","1","2023-04-12 11:57:53","R_3khS5fVTtNFVQiU",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=58404dae32e21e0001f80519&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0f87db67554c7e593a4","58404dae32e21e0001f80519"
"2023-04-12 11:57:50","2023-04-12 11:57:53","0","100","3","1","2023-04-12 11:57:54","R_2BxkFyaNsLdK4bq",NA,NA,NA,NA,"anonymous","EN","1",NA,NA,NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ecf40ccb218ec372490e3ea&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f116faa4596ff58061aa","5ecf40ccb218ec372490e3ea"
"2023-04-12 11:56:56","2023-04-12 11:58:07","0","100","71","1","2023-04-12 11:58:07","R_28ZfaTuYOK3x03p",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","2","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d1461a0d77b8109cf9612a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0d4d0c599e878b07327","63d1461a0d77b8109cf9612a"
"2023-04-12 11:57:23","2023-04-12 11:58:12","0","100","48","1","2023-04-12 11:58:12","R_1K3gHCCL4VSAPYy",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5af514d386fd9c0001664c92&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0fcd2a91ba62729bca9","5af514d386fd9c0001664c92"
"2023-04-12 11:57:27","2023-04-12 11:58:14","0","100","47","1","2023-04-12 11:58:15","R_9AevtcKt3VRYcjD",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b6194251f52240001679001&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0f931ad1312eef7e9e8","5b6194251f52240001679001"
"2023-04-12 11:57:22","2023-04-12 11:58:16","0","100","54","1","2023-04-12 11:58:17","R_300R9t1I1Wr0wOS",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=638fb15d86aa062ebb920bdf&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0fa0a0d481ece98d0e2","638fb15d86aa062ebb920bdf"
"2023-04-12 11:57:32","2023-04-12 11:58:24","0","100","52","1","2023-04-12 11:58:24","R_273E1cJv7BzDNzf",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","3","3","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5eb9af967fbf4b0d17bbe946&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1010e3832906030614d","5eb9af967fbf4b0d17bbe946"
"2023-04-12 11:57:59","2023-04-12 11:58:33","0","100","34","1","2023-04-12 11:58:33","R_2EhkVVTiP7G3wwj",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","5","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ecf40ccb218ec372490e3ea&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f116faa4596ff58061aa","5ecf40ccb218ec372490e3ea"
"2023-04-12 11:57:57","2023-04-12 11:58:39","0","100","42","1","2023-04-12 11:58:40","R_2zolvx3X1cF4onh",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62fdd0e557fbc97b30b32ae3&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f11e9d7cdcc27e133fc0","62fdd0e557fbc97b30b32ae3"
"2023-04-12 11:58:24","2023-04-12 11:58:49","0","100","24","1","2023-04-12 11:58:49","R_3JgxiBOWJ5ExBXE",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6328c18273754393c988735f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f13bc04dbb9ab100c8f7","6328c18273754393c988735f"
"2023-04-12 11:56:13","2023-04-12 11:58:57","0","100","163","1","2023-04-12 11:58:57","R_3EGUq2ePS0J0BUX",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","1","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=612012042e280e07b00c0be5&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f0b398b7153d5b1f4e1a","612012042e280e07b00c0be5"
"2023-04-12 11:51:36","2023-04-12 11:58:58","0","100","441","1","2023-04-12 11:58:58","R_UxLUsZ9f2cErRap",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","3","5","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=565bdfcec121fe0012fc3897&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436ef8dc817f788605493fb","565bdfcec121fe0012fc3897"
"2023-04-12 11:58:41","2023-04-12 11:59:08","0","100","26","1","2023-04-12 11:59:08","R_3lWxyOg2lOqrJRM",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=631615e2e62254d0d63d1ab0&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f14cda2eda4e3e8d1688","631615e2e62254d0d63d1ab0"
"2023-04-12 11:58:36","2023-04-12 11:59:11","0","100","35","1","2023-04-12 11:59:12","R_2QtiXnh1nqTaxBp",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6009b7cb660adc051f80bf83&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f142c5a65897bbbf2fa2","6009b7cb660adc051f80bf83"
"2023-04-12 11:58:22","2023-04-12 11:59:12","0","100","50","1","2023-04-12 11:59:13","R_3RrdzeAI6P6Vxxm",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","7","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63b5eb0ec316229203f1ddae&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1389b808d7eb2f7e96f","63b5eb0ec316229203f1ddae"
"2023-04-12 11:59:07","2023-04-12 11:59:23","0","100","15","1","2023-04-12 11:59:23","R_3DuuOCoqj92W2NM",NA,NA,NA,NA,"anonymous","EN","2","2","2",NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d7dbe5ff4bd7d5e6caef3c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f15cfe36b1959eb970d4","63d7dbe5ff4bd7d5e6caef3c"
"2023-04-12 11:59:14","2023-04-12 11:59:33","0","100","19","1","2023-04-12 11:59:33","R_2TTLStadyMfziY3",NA,NA,NA,NA,"anonymous","EN","2","2","2",NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63bc6b4749c833355a7fad58&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f16b097c7c27573d7260","63bc6b4749c833355a7fad58"
"2023-04-12 11:59:09","2023-04-12 11:59:39","0","100","30","1","2023-04-12 11:59:40","R_a3tIGXRXovvGet3",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","1","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=61035836646fb6ee2152f950&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f168c078c0631068a95f","61035836646fb6ee2152f950"
"2023-04-12 11:59:21","2023-04-12 11:59:43","0","100","22","1","2023-04-12 11:59:44","R_26bhO0XFR8ob3vR",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","4","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5dced6fa1986eb02243c1352&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f174275b052c64325c41","5dced6fa1986eb02243c1352"
"2023-04-12 11:59:15","2023-04-12 11:59:48","0","100","32","1","2023-04-12 11:59:48","R_1pom7y6heYpihET",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e668d33ffed4c410e662f8a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f17154674a27340061e4","5e668d33ffed4c410e662f8a"
"2023-04-12 11:59:23","2023-04-12 11:59:49","0","100","26","1","2023-04-12 11:59:50","R_1r0xgXjFpoSKLvV",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d7cf6599e8e69baf72df3f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f175720d55b899ffec9f","63d7cf6599e8e69baf72df3f"
"2023-04-12 11:59:27","2023-04-12 11:59:51","0","100","23","1","2023-04-12 11:59:51","R_6YFJpEUoFCFiHOV",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","3","4","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6155ea1de1a82fbf040d72f8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f17ab5fea3b24e325c49","6155ea1de1a82fbf040d72f8"
"2023-04-12 11:58:49","2023-04-12 12:00:08","0","100","78","1","2023-04-12 12:00:09","R_3oGCegx6n8UIXg7",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","3","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=641e3e47556ffc12b0489d88&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1507db67554c7e593ae","641e3e47556ffc12b0489d88"
"2023-04-12 11:59:15","2023-04-12 12:00:09","0","100","54","1","2023-04-12 12:00:10","R_2OO8vhfSiwBgZ8s",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5727d93522e522000e7a0a3c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f16edbcd724b57200b9d","5727d93522e522000e7a0a3c"
"2023-04-12 11:59:51","2023-04-12 12:00:14","0","100","22","1","2023-04-12 12:00:14","R_25LQ04DPZaYtc95",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","7","7","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e5b1f34634c7231001c549f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1930409d32db7d179af","5e5b1f34634c7231001c549f"
"2023-04-12 11:59:50","2023-04-12 12:00:45","0","100","55","1","2023-04-12 12:00:46","R_UfHwMTfvdCgrdK1",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","4","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e3dff6b8714b707b9a258b0&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f191ddcd9f7fae9ffeb5","5e3dff6b8714b707b9a258b0"
"2023-04-12 11:59:39","2023-04-12 12:00:50","0","100","71","1","2023-04-12 12:00:51","R_3O3zTnzv5H4PKtL",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","7","7","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5a5f8cc7eedc32000142dcc3&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1830e38329060306163","5a5f8cc7eedc32000142dcc3"
"2023-04-12 12:00:03","2023-04-12 12:00:53","0","100","50","1","2023-04-12 12:00:54","R_WBY4ykqCbG9Gdax",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","3","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60c08578f138af7a91632e60&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f19fd306492bc498d126","60c08578f138af7a91632e60"
"2023-04-12 12:00:24","2023-04-12 12:00:56","0","100","32","1","2023-04-12 12:00:57","R_2uUJhJpVkvGXutM",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","5","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6160e0e3a8156e01fe3e95a6&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f19f5905fd657128c236","6160e0e3a8156e01fe3e95a6"
"2023-04-12 12:00:19","2023-04-12 12:01:07","0","100","47","1","2023-04-12 12:01:08","R_uxgjdYiX5ia3RaV",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","4","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f13ea38e764c61a82f38588&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1aba369890261ab014e","5f13ea38e764c61a82f38588"
"2023-04-12 12:00:23","2023-04-12 12:01:11","0","100","47","1","2023-04-12 12:01:12","R_3EAy5h4a89cTDMQ",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","6","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=55a430ddfdf99b02ff6caf22&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1aee22e732853143ab1","55a430ddfdf99b02ff6caf22"
"2023-04-12 12:01:05","2023-04-12 12:01:42","0","100","36","1","2023-04-12 12:01:42","R_3lXrwz1wfEfLF1S",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","3","3","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63eae344b9cb08c33eac6a14&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1dca1115dec668f8fde","63eae344b9cb08c33eac6a14"
"2023-04-12 12:01:12","2023-04-12 12:01:45","0","100","33","1","2023-04-12 12:01:46","R_3qvCGu2r80BTFOB",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","4","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5dea7a7df87f5519e686ff7b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1de353a6643aa5c239e","5dea7a7df87f5519e686ff7b"
"2023-04-12 12:01:17","2023-04-12 12:01:50","0","100","32","1","2023-04-12 12:01:50","R_BFkM9SQzOR63o65",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","5","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d829b1cfe7269141a85156&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1e772cb77a1c7be37e1","63d829b1cfe7269141a85156"
"2023-04-12 12:00:42","2023-04-12 12:01:58","0","100","75","1","2023-04-12 12:01:59","R_2scAECOGjNliH8P",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e13ad514c81b2a01ae4aa9f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1c0326296988c7c7dba","5e13ad514c81b2a01ae4aa9f"
"2023-04-12 12:01:08","2023-04-12 12:01:59","0","100","51","1","2023-04-12 12:02:00","R_31bFmLu1OacIyzC",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","4","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d3f9ab05161fd058329c2b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1d6b40060c99655fa9f","63d3f9ab05161fd058329c2b"
"2023-04-12 12:00:30","2023-04-12 12:02:08","0","100","98","1","2023-04-12 12:02:09","R_sjpE9Q4TFOQ2NW1",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","3","4","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d79d3661a80dfb21b905d5&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1b04e8697e8d61b08db","63d79d3661a80dfb21b905d5"
"2023-04-12 12:01:04","2023-04-12 12:02:19","0","100","75","1","2023-04-12 12:02:20","R_1Id5jB4GEdLZ1CI",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6236844dad7b8f69aad35b69&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1d9c0221456c5c1cec4","6236844dad7b8f69aad35b69"
"2023-04-12 12:00:40","2023-04-12 12:02:29","0","100","108","1","2023-04-12 12:02:29","R_diFQ7vw6qx3U6U9",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","2","4","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60c6d49f43e9f6c46d497f6c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f1bd87d93aef5eb171ab","60c6d49f43e9f6c46d497f6c"
"2023-04-12 12:13:31","2023-04-12 12:14:25","0","100","54","1","2023-04-12 12:14:26","R_2wBPB1fYHfCAZZ2",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","1","2","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f35cd449bf003039842077f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6436f4c7b06f80fdc35a4f96","5f35cd449bf003039842077f"
"2023-04-12 13:12:58","2023-04-12 13:13:14","0","100","15","1","2023-04-12 13:13:15","R_2D5DrZmvp0oqiO8",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","5","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b6bc3927f92050001a51696&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702b61ca14cce641ff4c0","5b6bc3927f92050001a51696"
"2023-04-12 13:12:56","2023-04-12 13:13:21","0","100","24","1","2023-04-12 13:13:22","R_1CpVPmlnJ9eKmpR",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=608872c23d0f3d76aaf701d8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702b3fe3bbc8139fb7c7e","608872c23d0f3d76aaf701d8"
"2023-04-12 13:12:57","2023-04-12 13:13:28","0","100","31","1","2023-04-12 13:13:29","R_3Dq0fEiYQqMWwIE",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60329bc5eccb812b1403ea45&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702b57278e0e18a6bb82d","60329bc5eccb812b1403ea45"
"2023-04-12 13:12:59","2023-04-12 13:13:31","0","100","31","1","2023-04-12 13:13:31","R_12Dz1mT3HT423w5",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","5","5","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=631f735e13bff4dc1ec03257&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702b77278e0e18a6bb82f","631f735e13bff4dc1ec03257"
"2023-04-12 13:13:05","2023-04-12 13:13:33","0","100","27","1","2023-04-12 13:13:34","R_22rYGDCeTW756kk",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","4","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=61153dddb843b4ee095f8a2c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702bee4688753ceeba2c2","61153dddb843b4ee095f8a2c"
"2023-04-12 13:12:45","2023-04-12 13:13:35","0","100","50","1","2023-04-12 13:13:36","R_08OP4LMkRMbTqVj",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","2","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62cef3a68ad303ac017d56a7&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702a5d7c1920b39c0c041","62cef3a68ad303ac017d56a7"
"2023-04-12 13:13:17","2023-04-12 13:13:39","0","100","21","1","2023-04-12 13:13:39","R_ANmW4CaqBxh2psR",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6112f31f34628c8bc50e3aa7&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702c7187998a576aed048","6112f31f34628c8bc50e3aa7"
"2023-04-12 13:13:08","2023-04-12 13:13:43","0","100","35","1","2023-04-12 13:13:44","R_9oj4gpkvlLNDcrf",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f96f4c331f202035779e9ff&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702bc40b65b58b4b24e1b","5f96f4c331f202035779e9ff"
"2023-04-12 13:13:12","2023-04-12 13:13:43","0","100","31","1","2023-04-12 13:13:44","R_0PShEHc0RgVqlG1",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","5","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d68617918cff500013f0bb8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702bf4104447c8fdc6f20","5d68617918cff500013f0bb8"
"2023-04-12 13:13:11","2023-04-12 13:13:49","0","100","38","1","2023-04-12 13:13:49","R_x9R0izGZb7TYi1b",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e84f59e965b290c42fad433&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702b6b3fb85639e3dc6c1","5e84f59e965b290c42fad433"
"2023-04-12 13:13:24","2023-04-12 13:13:54","0","100","30","1","2023-04-12 13:13:55","R_1LG3brhrtmHwf9t",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","3","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f084fffd931c103fbd4228a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702d045f0bd2ba40d5d83","5f084fffd931c103fbd4228a"
"2023-04-12 13:13:12","2023-04-12 13:13:59","0","100","47","1","2023-04-12 13:14:00","R_1iniIuTXD6hgVZi",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5dea9f92c3aca11bffec8b7e&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702c0559e4d453b7a164b","5dea9f92c3aca11bffec8b7e"
"2023-04-12 13:13:35","2023-04-12 13:14:00","0","100","25","1","2023-04-12 13:14:01","R_25Ep7Yqqzy3qMb6",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","1","1","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5dfdc45e617219a8e2e05c26&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702db1d4c68c41458b280","5dfdc45e617219a8e2e05c26"
"2023-04-12 13:13:02","2023-04-12 13:14:00","0","100","58","1","2023-04-12 13:14:01","R_2aOzX8TdJbluVMt",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","3","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5fc2f07939c5f20b2e86607f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702b7756df12b470a4146","5fc2f07939c5f20b2e86607f"
